-1.298841910612870265e+02
-1.653605214987379100e+02
-2.896083179602076285e+00
-1.603897311072452680e+02
-8.026824804723770512e+01
-1.913352293218462989e+02
-1.009710833850487575e+02
-1.903352293218462989e+02
-1.048658817233477549e+02
-1.903352293218462989e+02
-6.761229046852977831e+01
-8.859354515190607060e+01
-1.903352293218462989e+02
-1.211046604032932521e+02
-1.923352293218462989e+02
-6.180549272310366860e+01
-1.903352293218462989e+02
-1.903352293218462989e+02
-2.203352293218462989e+02
-2.696825202989868941e+01
-7.068825840257574100e+01
-6.170519428276993068e+00
-1.943352293218462989e+02
-2.053352293218462989e+02
-1.903352293218462989e+02
-1.903352293218462989e+02
-1.425796711082400634e+02
-1.903352293218462989e+02
-8.773276193167015435e+01
-2.163352293218462705e+02
-2.723352293218462705e+02
-5.570864327048929709e+01
-1.913352293218462989e+02
4.854150308262529734e+01
-8.342901193502778767e+01
-1.253575166220337067e+01
8.343484619270287794e+01
-6.884792922366096946e+01
-4.726665891859941127e+01
1.459160882012049321e+01
-7.467529348134284817e+01
-2.513352293218462421e+02
-1.903352293218462989e+02
-1.903352293218462989e+02
1.432349729034603172e+02
-1.185721990833913821e+02
-1.429417769576882868e+01
-1.983352293218462705e+02
-1.903352293218462989e+02
-1.330919244532528012e+02
